Numeric,Analytic
0.0336594,0.0336594
0.0337457,0.0337457
0.0338319,0.0338319
0.0339181,0.0339181
0.0340044,0.0340044
0.0340906,0.0340906
0.0341768,0.0341768
0.034263,0.034263
0.0343491,0.0343491
0.0344353,0.0344353
0.0345215,0.0345215
0.0346076,0.0346076
0.0346938,0.0346938
0.0347799,0.0347799
0.034866,0.034866
0.0349521,0.0349521
0.0350382,0.0350382
0.0351243,0.0351243
0.0352104,0.0352104
0.0352965,0.0352965
0.0353825,0.0353825
0.0354686,0.0354686
0.0355546,0.0355546
0.0356407,0.0356407
0.0357267,0.0357267
0.0358127,0.0358127
0.0358987,0.0358987
0.0359847,0.0359847
0.0360707,0.0360707
0.0361567,0.0361567
0.0362426,0.0362426
0.0363286,0.0363286
0.0364146,0.0364146
0.0365005,0.0365005
0.0365864,0.0365864
0.0366723,0.0366723
0.0367583,0.0367583
0.0368442,0.0368442
0.03693,0.03693
0.0370159,0.0370159
0.0371018,0.0371018
0.0371877,0.0371877
0.0372735,0.0372735
0.0373594,0.0373594
0.0374452,0.0374452
0.037531,0.037531
0.0376168,0.0376168
0.0377026,0.0377026
0.0377884,0.0377884
0.0378742,0.0378742
0.03796,0.03796
0.0380458,0.0380458
0.0381315,0.0381315
0.0382173,0.0382173
0.038303,0.038303
0.0383887,0.0383887
0.0384745,0.0384745
0.0385602,0.0385602
0.0386459,0.0386459
0.0387316,0.0387316
0.0388172,0.0388172
0.0389029,0.0389029
0.0389886,0.0389886
0.0390742,0.0390742
0.0391599,0.0391599
0.0392455,0.0392455
0.0393311,0.0393311
0.0394167,0.0394167
0.0395023,0.0395023
0.0395879,0.0395879
0.0396735,0.0396735
0.0397591,0.0397591
0.0398447,0.0398447
0.0399302,0.0399302
0.0400158,0.0400158
0.0401013,0.0401013
0.0401868,0.0401868
0.0402723,0.0402723
0.0403579,0.0403579
0.0404434,0.0404434
0.0405288,0.0405288
0.0406143,0.0406143
0.0406998,0.0406998
0.0407853,0.0407853
0.0408707,0.0408707
0.0409561,0.0409561
0.0410416,0.0410416
0.041127,0.041127
0.0412124,0.0412124
0.0412978,0.0412978
0.0413832,0.0413832
0.0414686,0.0414686
0.041554,0.041554
0.0416393,0.0416393
0.0417247,0.0417247
0.04181,0.04181
0.0418954,0.0418954
0.0419807,0.0419807
0.042066,0.042066
0.0421513,0.0421513
0.0422366,0.0422366
0.0423219,0.0423219
0.0424072,0.0424072
0.0424925,0.0424925
0.0425777,0.0425777
0.042663,0.042663
0.0427482,0.0427482
0.0428335,0.0428335
0.0429187,0.0429187
0.0430039,0.0430039
0.0430891,0.0430891
0.0431743,0.0431743
0.0432595,0.0432595
0.0433446,0.0433446
0.0434298,0.0434298
0.043515,0.043515
0.0436001,0.0436001
0.0436852,0.0436852
0.0437704,0.0437704
0.0438555,0.0438555
0.0439406,0.0439406
0.0440257,0.0440257
0.0441108,0.0441108
0.0441959,0.0441959
0.0442809,0.0442809
0.044366,0.044366
0.0444511,0.0444511
0.0445361,0.0445361
0.0446211,0.0446211
0.0447062,0.0447062
0.0447912,0.0447912
0.0448762,0.0448762
0.0449612,0.0449612
0.0450461,0.0450461
0.0451311,0.0451311
0.0452161,0.0452161
0.045301,0.045301
0.045386,0.045386
0.0454709,0.0454709
0.0455559,0.0455559
0.0456408,0.0456408
0.0457257,0.0457257
0.0458106,0.0458106
0.0458955,0.0458955
0.0459804,0.0459804
0.0460652,0.0460652
0.0461501,0.0461501
0.0462349,0.0462349
0.0463198,0.0463198
0.0464046,0.0464046
0.0464894,0.0464894
0.0465742,0.0465742
0.0466591,0.0466591
0.0467438,0.0467438
0.0468286,0.0468286
0.0469134,0.0469134
0.0469982,0.0469982
0.0470829,0.0470829
0.0471677,0.0471677
0.0472524,0.0472524
0.0473371,0.0473371
0.0474219,0.0474219
0.0475066,0.0475066
0.0475913,0.0475913
0.047676,0.047676
0.0477606,0.0477606
0.0478453,0.0478453
0.04793,0.04793
0.0480146,0.0480146
0.0480993,0.0480993
0.0481839,0.0481839
0.0482685,0.0482685
0.0483532,0.0483532
0.0484378,0.0484378
0.0485224,0.0485224
0.0486069,0.0486069
0.0486915,0.0486915
0.0487761,0.0487761
0.0488606,0.0488606
0.0489452,0.0489452
0.0490297,0.0490297
0.0491143,0.0491143
0.0491988,0.0491988
0.0492833,0.0492833
0.0493678,0.0493678
0.0494523,0.0494523
0.0495368,0.0495368
0.0496212,0.0496212
0.0497057,0.0497057
0.0497902,0.0497902
0.0498746,0.0498746
0.049959,0.049959
0.0500435,0.0500435
0.0501279,0.0501279
0.0502123,0.0502123
0.0502967,0.0502967
0.0503811,0.0503811
0.0504655,0.0504655
0.0505498,0.0505498
0.0506342,0.0506342
0.0507185,0.0507185
0.0508029,0.0508029
0.0508872,0.0508872
0.0509715,0.0509715
0.0510558,0.0510558
0.0511401,0.0511401
0.0512244,0.0512244
0.0513087,0.0513087
0.051393,0.051393
0.0514773,0.0514773
0.0515615,0.0515615
0.0516458,0.0516458
0.05173,0.05173
0.0518142,0.0518142
0.0518985,0.0518985
0.0519827,0.0519827
0.0520669,0.0520669
0.0521511,0.0521511
0.0522352,0.0522352
0.0523194,0.0523194
0.0524036,0.0524036
0.0524877,0.0524877
0.0525719,0.0525719
0.052656,0.052656
0.0527401,0.0527401
0.0528242,0.0528242
0.0529083,0.0529083
0.0529924,0.0529924
0.0530765,0.0530765
0.0531606,0.0531606
0.0532447,0.0532447
0.0533287,0.0533287
0.0534128,0.0534128
0.0534968,0.0534968
0.0535808,0.0535808
0.0536649,0.0536649
0.0537489,0.0537489
0.0538329,0.0538329
0.0539169,0.0539169
0.0540009,0.0540009
0.0540848,0.0540848
0.0541688,0.0541688
0.0542528,0.0542528
0.0543367,0.0543367
0.0544206,0.0544206
0.0545046,0.0545046
0.0545885,0.0545885
0.0546724,0.0546724
0.0547563,0.0547563
0.0548402,0.0548402
0.0549241,0.0549241
0.0550079,0.0550079
0.0550918,0.0550918
0.0551756,0.0551756
0.0552595,0.0552595
0.0553433,0.0553433
0.0554271,0.0554271
0.0555109,0.0555109
0.0555948,0.0555948
0.0556786,0.0556786
0.0557623,0.0557623
0.0558461,0.0558461
0.0559299,0.0559299
0.0560136,0.0560136
0.0560974,0.0560974
0.0561811,0.0561811
0.0562649,0.0562649
0.0563486,0.0563486
0.0564323,0.0564323
0.056516,0.056516
0.0565997,0.0565997
0.0566834,0.0566834
0.056767,0.056767
0.0568507,0.0568507
0.0569344,0.0569344
0.057018,0.057018
0.0571016,0.0571016
0.0571853,0.0571853
0.0572689,0.0572689
0.0573525,0.0573525
0.0574361,0.0574361
0.0575197,0.0575197
0.0576033,0.0576033
0.0576868,0.0576868
0.0577704,0.0577704
0.0578539,0.0578539
0.0579375,0.0579375
0.058021,0.058021
0.0581045,0.0581045
0.0581881,0.0581881
0.0582716,0.0582716
0.0583551,0.0583551
0.0584385,0.0584385
0.058522,0.058522
0.0586055,0.0586055
0.0586889,0.0586889
0.0587724,0.0587724
0.0588558,0.0588558
0.0589393,0.0589393
0.0590227,0.0590227
0.0591061,0.0591061
0.0591895,0.0591895
0.0592729,0.0592729
0.0593563,0.0593563
0.0594397,0.0594397
0.059523,0.059523
0.0596064,0.0596064
0.0596897,0.0596897
0.0597731,0.0597731
0.0598564,0.0598564
0.0599397,0.0599397
0.060023,0.060023
0.0601063,0.0601063
0.0601896,0.0601896
0.0602729,0.0602729
0.0603562,0.0603562
0.0604394,0.0604394
0.0605227,0.0605227
0.0606059,0.0606059
0.0606891,0.0606891
0.0607724,0.0607724
0.0608556,0.0608556
0.0609388,0.0609388
0.061022,0.061022
0.0611052,0.0611052
0.0611884,0.0611884
0.0612715,0.0612715
0.0613547,0.0613547
0.0614378,0.0614378
0.061521,0.061521
0.0616041,0.0616041
0.0616872,0.0616872
0.0617703,0.0617703
0.0618535,0.0618535
0.0619365,0.0619365
0.0620196,0.0620196
0.0621027,0.0621027
0.0621858,0.0621858
0.0622688,0.0622688
0.0623519,0.0623519
0.0624349,0.0624349
0.0625179,0.0625179
0.062601,0.062601
0.062684,0.062684
0.062767,0.062767
0.06285,0.06285
0.062933,0.062933
0.0630159,0.0630159
0.0630989,0.0630989
0.0631819,0.0631819
0.0632648,0.0632648
0.0633477,0.0633477
0.0634307,0.0634307
0.0635136,0.0635136
0.0635965,0.0635965
0.0636794,0.0636794
0.0637623,0.0637623
0.0638452,0.0638452
0.063928,0.063928
0.0640109,0.0640109
0.0640937,0.0640937
0.0641766,0.0641766
0.0642594,0.0642594
0.0643422,0.0643422
0.0644251,0.0644251
0.0645079,0.0645079
0.0645907,0.0645907
0.0646735,0.0646735
0.0647562,0.0647562
0.064839,0.064839
0.0649218,0.0649218
0.0650045,0.0650045
0.0650873,0.0650873
0.06517,0.06517
0.0652527,0.0652527
0.0653354,0.0653354
0.0654181,0.0654181
0.0655008,0.0655008
0.0655835,0.0655835
0.0656662,0.0656662
0.0657489,0.0657489
0.0658315,0.0658315
0.0659142,0.0659142
0.0659968,0.0659968
0.0660794,0.0660794
0.0661621,0.0661621
0.0662447,0.0662447
0.0663273,0.0663273
0.0664099,0.0664099
0.0664924,0.0664924
0.066575,0.066575
0.0666576,0.0666576
0.0667401,0.0667401
0.0668227,0.0668227
0.0669052,0.0669052
0.0669878,0.0669878
0.0670703,0.0670703
0.0671528,0.0671528
0.0672353,0.0672353
0.0673178,0.0673178
0.0674003,0.0674003
0.0674827,0.0674827
0.0675652,0.0675652
0.0676476,0.0676476
0.0677301,0.0677301
0.0678125,0.0678125
0.067895,0.067895
0.0679774,0.0679774
0.0680598,0.0680598
0.0681422,0.0681422
0.0682246,0.0682246
0.068307,0.068307
0.0683893,0.0683893
0.0684717,0.0684717
0.068554,0.068554
0.0686364,0.0686364
0.0687187,0.0687187
0.068801,0.068801
0.0688834,0.0688834
0.0689657,0.0689657
0.069048,0.069048
0.0691303,0.0691303
0.0692125,0.0692125
0.0692948,0.0692948
0.0693771,0.0693771
0.0694593,0.0694593
0.0695416,0.0695416
0.0696238,0.0696238
0.069706,0.069706
0.0697882,0.0697882
0.0698704,0.0698704
0.0699526,0.0699526
0.0700348,0.0700348
0.070117,0.070117
0.0701992,0.0701992
0.0702813,0.0702813
0.0703635,0.0703635
0.0704456,0.0704456
0.0705277,0.0705277
0.0706099,0.0706099
0.070692,0.070692
0.0707741,0.0707741
0.0708562,0.0708562
0.0709383,0.0709383
0.0710203,0.0710203
0.0711024,0.0711024
0.0711845,0.0711845
0.0712665,0.0712665
0.0713485,0.0713485
0.0714306,0.0714306
0.0715126,0.0715126
0.0715946,0.0715946
0.0716766,0.0716766
0.0717586,0.0717586
0.0718406,0.0718406
0.0719226,0.0719226
0.0720045,0.0720045
0.0720865,0.0720865
0.0721684,0.0721684
0.0722504,0.0722504
0.0723323,0.0723323
0.0724142,0.0724142
0.0724961,0.0724961
0.072578,0.072578
0.0726599,0.0726599
0.0727418,0.0727418
0.0728237,0.0728237
0.0729056,0.0729056
0.0729874,0.0729874
0.0730693,0.0730693
0.0731511,0.0731511
0.0732329,0.0732329
0.0733147,0.0733147
0.0733965,0.0733965
0.0734783,0.0734783
0.0735601,0.0735601
0.0736419,0.0736419
0.0737237,0.0737237
0.0738055,0.0738055
0.0738872,0.0738872
0.073969,0.073969
0.0740507,0.0740507
0.0741324,0.0741324
0.0742141,0.0742141
0.0742958,0.0742958
0.0743775,0.0743775
0.0744592,0.0744592
0.0745409,0.0745409
0.0746226,0.0746226
0.0747043,0.0747043
0.0747859,0.0747859
0.0748675,0.0748675
0.0749492,0.0749492
0.0750308,0.0750308
0.0751124,0.0751124
0.075194,0.075194
0.0752756,0.0752756
0.0753572,0.0753572
0.0754388,0.0754388
0.0755204,0.0755204
0.0756019,0.0756019
0.0756835,0.0756835
0.075765,0.075765
0.0758466,0.0758466
0.0759281,0.0759281
0.0760096,0.0760096
0.0760911,0.0760911
0.0761726,0.0761726
0.0762541,0.0762541
0.0763356,0.0763356
0.0764171,0.0764171
0.0764985,0.0764985
0.07658,0.07658
0.0766614,0.0766614
0.0767428,0.0767428
0.0768243,0.0768243
0.0769057,0.0769057
0.0769871,0.0769871
0.0770685,0.0770685
0.0771499,0.0771499
0.0772313,0.0772313
0.0773126,0.0773126
0.077394,0.077394
0.0774753,0.0774753
0.0775567,0.0775567
0.077638,0.077638
0.0777193,0.0777193
0.0778007,0.0778007
0.077882,0.077882
0.0779633,0.0779633
0.0780445,0.0780445
0.0781258,0.0781258
0.0782071,0.0782071
0.0782884,0.0782884
0.0783696,0.0783696
0.0784508,0.0784508
0.0785321,0.0785321
0.0786133,0.0786133
0.0786945,0.0786945
0.0787757,0.0787757
0.0788569,0.0788569
0.0789381,0.0789381
0.0790193,0.0790193
0.0791005,0.0791005
0.0791816,0.0791816
0.0792628,0.0792628
0.0793439,0.0793439
0.079425,0.079425
0.0795062,0.0795062
0.0795873,0.0795873
0.0796684,0.0796684
0.0797495,0.0797495
0.0798306,0.0798306
0.0799116,0.0799116
0.0799927,0.0799927
0.0800738,0.0800738
0.0801548,0.0801548
0.0802359,0.0802359
0.0803169,0.0803169
0.0803979,0.0803979
0.0804789,0.0804789
0.0805599,0.0805599
0.0806409,0.0806409
0.0807219,0.0807219
0.0808029,0.0808029
0.0808839,0.0808839
0.0809648,0.0809648
0.0810458,0.0810458
0.0811267,0.0811267
0.0812077,0.0812077
0.0812886,0.0812886
0.0813695,0.0813695
0.0814504,0.0814504
0.0815313,0.0815313
0.0816122,0.0816122
0.0816931,0.0816931
0.0817739,0.0817739
0.0818548,0.0818548
0.0819356,0.0819356
0.0820165,0.0820165
0.0820973,0.0820973
0.0821781,0.0821781
0.082259,0.082259
0.0823398,0.0823398
0.0824206,0.0824206
0.0825013,0.0825013
0.0825821,0.0825821
0.0826629,0.0826629
0.0827437,0.0827437
0.0828244,0.0828244
0.0829051,0.0829051
0.0829859,0.0829859
0.0830666,0.0830666
0.0831473,0.0831473
0.083228,0.083228
0.0833087,0.0833087
0.0833894,0.0833894
0.0834701,0.0834701
0.0835508,0.0835508
0.0836314,0.0836314
0.0837121,0.0837121
0.0837927,0.0837927
0.0838733,0.0838733
0.083954,0.083954
0.0840346,0.0840346
0.0841152,0.0841152
0.0841958,0.0841958
0.0842764,0.0842764
0.0843569,0.0843569
0.0844375,0.0844375
0.0845181,0.0845181
0.0845986,0.0845986
0.0846792,0.0846792
0.0847597,0.0847597
0.0848402,0.0848402
0.0849207,0.0849207
0.0850012,0.0850012
0.0850817,0.0850817
0.0851622,0.0851622
0.0852427,0.0852427
0.0853232,0.0853232
0.0854036,0.0854036
0.0854841,0.0854841
0.0855645,0.0855645
0.085645,0.085645
0.0857254,0.0857254
0.0858058,0.0858058
0.0858862,0.0858862
0.0859666,0.0859666
0.086047,0.086047
0.0861274,0.0861274
0.0862078,0.0862078
0.0862881,0.0862881
0.0863685,0.0863685
0.0864488,0.0864488
0.0865291,0.0865291
0.0866095,0.0866095
0.0866898,0.0866898
0.0867701,0.0867701
0.0868504,0.0868504
0.0869307,0.0869307
0.087011,0.087011
0.0870912,0.0870912
0.0871715,0.0871715
0.0872517,0.0872517
0.087332,0.087332
0.0874122,0.0874122
0.0874925,0.0874925
0.0875727,0.0875727
0.0876529,0.0876529
0.0877331,0.0877331
0.0878133,0.0878133
0.0878934,0.0878934
0.0879736,0.0879736
0.0880538,0.0880538
0.0881339,0.0881339
0.0882141,0.0882141
0.0882942,0.0882942
0.0883743,0.0883743
0.0884545,0.0884545
0.0885346,0.0885346
0.0886147,0.0886147
0.0886948,0.0886948
0.0887748,0.0887748
0.0888549,0.0888549
0.088935,0.088935
0.089015,0.089015
0.0890951,0.0890951
0.0891751,0.0891751
0.0892551,0.0892551
0.0893352,0.0893352
0.0894152,0.0894152
0.0894952,0.0894952
0.0895752,0.0895752
0.0896551,0.0896551
0.0897351,0.0897351
0.0898151,0.0898151
0.089895,0.089895
0.089975,0.089975
0.0900549,0.0900549
0.0901349,0.0901349
0.0902148,0.0902148
0.0902947,0.0902947
0.0903746,0.0903746
0.0904545,0.0904545
0.0905344,0.0905344
0.0906142,0.0906142
0.0906941,0.0906941
0.090774,0.090774
0.0908538,0.0908538
0.0909336,0.0909336
0.0910135,0.0910135
0.0910933,0.0910933
0.0911731,0.0911731
0.0912529,0.0912529
0.0913327,0.0913327
0.0914125,0.0914125
0.0914923,0.0914923
0.091572,0.091572
0.0916518,0.0916518
0.0917315,0.0917315
0.0918113,0.0918113
0.091891,0.091891
0.0919707,0.0919707
0.0920504,0.0920504
0.0921302,0.0921302
0.0922098,0.0922098
0.0922895,0.0922895
0.0923692,0.0923692
0.0924489,0.0924489
0.0925285,0.0925285
0.0926082,0.0926082
0.0926878,0.0926878
0.0927675,0.0927675
0.0928471,0.0928471
0.0929267,0.0929267
0.0930063,0.0930063
0.0930859,0.0930859
0.0931655,0.0931655
0.0932451,0.0932451
0.0933246,0.0933246
0.0934042,0.0934042
0.0934837,0.0934837
0.0935633,0.0935633
0.0936428,0.0936428
0.0937224,0.0937224
0.0938019,0.0938019
0.0938814,0.0938814
0.0939609,0.0939609
0.0940404,0.0940404
0.0941198,0.0941198
0.0941993,0.0941993
0.0942788,0.0942788
0.0943582,0.0943582
0.0944377,0.0944377
0.0945171,0.0945171
0.0945965,0.0945965
0.094676,0.094676
0.0947554,0.0947554
0.0948348,0.0948348
0.0949142,0.0949142
0.0949935,0.0949935
0.0950729,0.0950729
0.0951523,0.0951523
0.0952316,0.0952316
0.095311,0.095311
0.0953903,0.0953903
0.0954696,0.0954696
0.095549,0.095549
0.0956283,0.0956283
0.0957076,0.0957076
0.0957869,0.0957869
0.0958661,0.0958661
0.0959454,0.0959454
0.0960247,0.0960247
0.0961039,0.0961039
0.0961832,0.0961832
0.0962624,0.0962624
0.0963417,0.0963417
0.0964209,0.0964209
0.0965001,0.0965001
0.0965793,0.0965793
0.0966585,0.0966585
0.0967377,0.0967377
0.0968169,0.0968169
0.096896,0.096896
0.0969752,0.0969752
0.0970543,0.0970543
0.0971335,0.0971335
0.0972126,0.0972126
0.0972917,0.0972917
0.0973708,0.0973708
0.0974499,0.0974499
0.097529,0.097529
0.0976081,0.0976081
0.0976872,0.0976872
0.0977663,0.0977663
0.0978453,0.0978453
0.0979244,0.0979244
0.0980034,0.0980034
0.0980825,0.0980825
0.0981615,0.0981615
0.0982405,0.0982405
0.0983195,0.0983195
0.0983985,0.0983985
0.0984775,0.0984775
0.0985565,0.0985565
0.0986355,0.0986355
0.0987144,0.0987144
0.0987934,0.0987934
0.0988723,0.0988723
0.0989512,0.0989512
0.0990302,0.0990302
0.0991091,0.0991091
0.099188,0.099188
0.0992669,0.0992669
0.0993458,0.0993458
0.0994247,0.0994247
0.0995036,0.0995036
0.0995824,0.0995824
0.0996613,0.0996613
